timestamp,count_active_player
2023-10-20 04:01:44,7978
2023-10-20 05:01:42,8221
2023-10-20 06:01:17,7119
2023-10-20 07:00:52,6359
2023-10-20 08:01:20,6240
2023-10-20 09:01:39,6466
2023-10-20 10:00:36,6548
2023-10-20 11:00:51,7563
2023-10-20 12:01:28,10686
2023-10-20 13:00:37,14676
2023-10-20 14:01:11,18715
2023-10-20 15:01:26,19351
2023-10-20 16:01:20,15985
2023-10-20 17:01:34,12121
2023-10-20 18:01:08,8978
2023-10-20 19:01:00,7332
2023-10-20 20:01:47,6778
2023-10-20 21:01:47,6318
2023-10-20 22:01:49,5788
2023-10-20 23:01:12,5227
2023-10-21 00:01:06,5365
2023-10-21 01:01:28,6572
2023-10-21 02:01:46,8757
2023-10-21 03:01:28,10733
2023-10-21 04:00:48,11669
2023-10-21 05:01:09,11882
2023-10-21 06:01:31,11538
2023-10-21 07:00:54,10953
2023-10-21 08:00:45,10557
2023-10-21 09:00:51,10246
2023-10-21 10:00:23,9635
2023-10-21 11:00:56,9887
2023-10-21 12:01:36,12778
2023-10-21 13:01:55,16878
2023-10-21 14:00:50,19624
2023-10-21 15:01:24,20193
2023-10-21 16:02:20,16812
2023-10-21 17:02:12,12965
2023-10-21 18:01:52,10426
2023-10-21 19:01:44,8605
2023-10-21 20:01:05,7593
2023-10-21 21:01:49,7201
2023-10-21 22:01:19,6698
2023-10-21 23:01:44,5879
2023-10-22 00:01:48,6109
2023-10-22 01:02:04,6992
2023-10-22 02:00:59,8756
2023-10-22 03:01:48,10706
2023-10-22 04:01:48,11629
2023-10-22 05:00:57,11987
2023-10-22 06:00:47,12314
2023-10-22 07:01:56,11891
2023-10-22 08:01:46,11564
2023-10-22 09:02:33,11368
2023-10-22 10:02:26,10259
2023-10-22 11:01:04,10001
2023-10-22 12:01:57,12747
2023-10-22 13:01:41,16150
2023-10-22 14:00:57,18440
2023-10-22 15:01:36,17284
2023-10-22 16:00:49,13010
2023-10-22 17:01:53,9717
2023-10-22 18:01:43,8235
2023-10-22 19:01:45,7677
2023-10-22 20:01:46,7327
2023-10-22 21:01:44,6698
2023-10-22 22:01:27,6248
2023-10-22 23:01:02,5721
2023-10-23 00:01:17,6034
2023-10-23 01:01:42,7072
2023-10-23 02:02:04,8099
2023-10-23 03:01:42,8254
2023-10-23 04:01:50,7645
2023-10-23 05:00:54,7724
2023-10-23 06:01:40,6409
2023-10-23 07:01:49,5731
2023-10-23 08:01:57,5556
2023-10-23 09:00:33,5897
2023-10-23 10:00:57,6018
2023-10-23 11:01:22,6978
2023-10-23 12:00:52,9663
2023-10-23 13:01:31,13288
2023-10-23 14:00:47,16406
2023-10-23 15:01:28,14999
2023-10-23 16:01:11,10625
2023-10-23 17:02:18,7441
2023-10-23 18:00:46,6046
2023-10-23 19:00:48,5297
2023-10-23 20:01:42,5040
2023-10-23 21:01:19,4692
2023-10-23 22:01:01,4186
2023-10-23 23:01:48,3997
2023-10-24 00:01:28,4556
2023-10-24 01:01:18,5432
2023-10-24 02:01:18,6563
2023-10-24 03:01:35,7170
2023-10-24 04:01:01,7080
2023-10-24 05:01:43,6910
2023-10-24 06:01:11,5883
2023-10-24 07:01:22,5186
2023-10-24 08:01:45,5114
2023-10-24 09:01:41,5505
2023-10-24 10:01:31,5484
2023-10-24 11:00:34,6261
2023-10-24 12:00:30,8963
2023-10-24 13:00:43,12279
2023-10-24 14:00:54,15354
2023-10-24 15:01:30,14429
2023-10-24 16:01:38,10310
2023-10-24 17:01:12,7032
2023-10-24 18:00:24,5484
2023-10-24 19:00:50,4918
2023-10-24 20:01:23,4658
2023-10-24 21:01:05,4259
2023-10-24 22:01:40,3946
2023-10-24 23:01:52,3825
2023-10-25 00:00:48,4255
2023-10-25 01:01:22,5056
2023-10-25 02:01:12,6149
2023-10-25 03:01:20,6928
2023-10-25 04:00:56,6652
2023-10-25 05:02:06,6612
2023-10-25 06:00:51,5747
2023-10-25 07:00:59,4978
2023-10-25 08:00:50,4852
2023-10-25 09:01:43,5117
2023-10-25 10:01:22,5146
2023-10-25 11:00:59,5817
2023-10-25 12:01:07,8047
2023-10-25 13:00:52,11177
2023-10-25 14:01:37,13827
2023-10-25 15:00:19,13571
2023-10-25 16:01:26,9736
2023-10-25 17:01:51,6765
2023-10-25 18:00:51,5814
2023-10-25 19:01:44,5172
2023-10-25 20:01:44,4847
2023-10-25 21:01:43,4303
2023-10-25 22:01:48,3936
2023-10-25 23:00:53,3693
2023-10-26 00:01:46,4058
2023-10-26 01:01:06,5072
2023-10-26 02:01:57,5945
2023-10-26 03:01:13,6513
2023-10-26 04:01:12,6303
2023-10-26 05:01:22,6194
2023-10-26 06:01:54,5355
2023-10-26 07:01:04,4739
2023-10-26 08:00:58,4650
2023-10-26 09:01:21,4761
2023-10-26 10:01:33,4834
2023-10-26 11:00:32,5630
2023-10-26 12:00:53,7619
2023-10-26 13:01:01,10431
2023-10-26 14:00:55,13302
2023-10-26 15:01:36,13003
2023-10-26 16:01:20,9620
2023-10-26 17:01:32,6660
2023-10-26 18:00:56,5237
2023-10-26 19:01:09,4858
2023-10-26 20:01:07,4529
2023-10-26 21:00:56,4181
2023-10-26 22:01:39,3933
2023-10-26 23:01:37,3377
2023-10-27 00:02:19,3811
2023-10-27 01:01:02,4742
2023-10-27 02:01:39,5625
2023-10-27 03:01:21,6288
2023-10-27 04:01:09,6269
2023-10-27 05:01:56,6225
2023-10-27 06:01:45,5503
2023-10-27 07:01:07,5003
2023-10-27 08:01:02,4902
2023-10-27 09:01:45,4462
2023-10-27 10:01:36,4900
2023-10-27 11:01:02,5781
2023-10-27 12:01:25,8072
2023-10-27 13:00:36,11077
2023-10-27 14:00:31,13869
2023-10-27 15:01:30,14387
2023-10-27 16:00:50,12100
2023-10-27 17:01:27,9274
2023-10-27 18:00:56,6903
2023-10-27 19:01:33,5828
2023-10-27 20:01:48,5324
2023-10-27 21:01:47,4819
2023-10-27 22:01:47,4651
2023-10-27 23:01:48,4197
2023-10-28 00:01:47,4258
2023-10-28 01:01:31,5142
2023-10-28 02:01:39,6493
2023-10-28 03:01:49,7941
2023-10-28 04:01:07,8451
2023-10-28 05:01:19,8866
2023-10-28 06:01:37,7953
2023-10-28 07:00:56,7919
2023-10-28 08:00:56,8042
2023-10-28 09:00:56,7804
2023-10-28 10:01:07,7216
2023-10-28 11:01:10,7538
2023-10-28 12:00:41,9502
2023-10-28 13:01:25,12278
2023-10-28 14:01:36,14332
2023-10-28 15:01:41,15111
2023-10-28 16:01:53,13235
2023-10-28 17:00:48,10178
2023-10-28 18:01:06,8079
2023-10-28 19:01:59,6816
2023-10-28 20:01:55,6253
2023-10-28 21:01:46,5677
2023-10-28 22:01:35,5283
2023-10-28 23:01:50,4790
2023-10-29 00:01:47,4624
2023-10-29 01:01:49,5292
2023-10-29 02:01:33,6532
2023-10-29 03:01:53,7725
2023-10-29 04:01:29,8494
2023-10-29 05:01:36,8797
2023-10-29 06:01:07,8817
2023-10-29 07:00:54,8876
2023-10-29 08:01:36,8623
2023-10-29 09:01:00,8376
2023-10-29 10:01:19,7385
2023-10-29 11:01:40,7545
2023-10-29 12:00:56,9475
2023-10-29 13:01:01,11941
2023-10-29 14:01:20,13767
2023-10-29 15:01:38,12994
2023-10-29 16:01:51,9696
2023-10-29 17:01:23,7341
2023-10-29 18:01:53,6291
2023-10-29 19:01:26,5801
2023-10-29 20:01:54,5683
2023-10-29 21:01:58,5563
2023-10-29 22:01:54,5466
2023-10-29 23:01:54,5152
2023-10-30 00:01:56,5178
2023-10-30 01:02:03,5734
2023-10-30 02:02:31,6372
2023-10-30 03:00:59,6431
2023-10-30 04:01:58,6216
2023-10-30 05:01:06,8324
2023-10-30 06:01:59,7468
2023-10-30 07:01:48,6553
2023-10-30 08:01:15,6166
2023-10-30 09:01:17,6619
2023-10-30 10:01:00,6680
2023-10-30 11:00:32,7656
2023-10-30 12:01:23,10502
2023-10-30 13:00:57,14552
2023-10-30 14:01:14,17145
2023-10-30 15:02:43,16225
2023-10-30 16:01:08,12161
2023-10-30 17:01:00,8695
2023-10-30 18:00:35,7001
2023-10-30 19:01:34,6176
2023-10-30 20:01:40,6000
2023-10-30 21:02:29,5911
2023-10-30 22:00:51,5881
2023-10-30 23:01:36,5686
2023-10-31 00:01:12,6118
2023-10-31 01:00:52,7017
2023-10-31 02:01:40,8000
2023-10-31 03:01:37,8185
2023-10-31 04:01:11,8115
2023-10-31 05:01:20,8068
2023-10-31 06:01:38,6853
2023-10-31 07:01:54,5925
2023-10-31 08:00:37,5637
2023-10-31 09:00:44,5819
2023-10-31 10:00:31,6038
2023-10-31 11:01:33,7122
2023-10-31 12:00:32,9418
2023-10-31 13:01:25,12781
2023-10-31 14:00:43,15486
2023-10-31 15:00:44,15118
2023-10-31 16:00:56,11094
2023-10-31 17:00:42,7719
2023-10-31 18:00:34,6096
2023-10-31 19:00:45,5349
2023-10-31 20:01:40,5086
2023-10-31 21:01:39,5013
2023-10-31 22:01:51,4731
2023-10-31 23:01:48,4554
2023-11-01 00:01:02,4642
2023-11-01 01:01:04,5381
2023-11-01 02:01:05,6455
2023-11-01 03:01:57,7137
2023-11-01 04:01:13,6977
2023-11-01 05:00:38,7055
2023-11-01 06:00:39,6160
2023-11-01 07:01:48,5628
2023-11-01 08:00:59,5516
2023-11-01 09:00:43,5657
2023-11-01 10:00:49,5820
2023-11-01 11:00:53,6741
2023-11-01 12:00:50,9099
2023-11-01 13:01:24,12277
2023-11-01 14:00:48,14943
2023-11-01 15:00:52,14404
2023-11-01 16:00:49,10662
2023-11-01 17:00:25,7849
2023-11-01 18:01:09,6320
2023-11-01 19:00:23,5712
2023-11-01 20:00:51,5653
2023-11-01 21:01:04,5652
2023-11-01 22:01:15,5332
2023-11-01 23:01:31,5171
2023-11-02 00:01:21,5260
2023-11-02 01:03:26,6239
2023-11-02 02:02:20,7234
2023-11-02 03:02:02,7920
2023-11-02 04:00:38,7535
2023-11-02 05:01:29,7446
2023-11-02 06:01:08,6128
2023-11-02 07:01:24,5418
2023-11-02 08:00:36,4999
2023-11-02 09:00:56,4910
2023-11-02 10:00:59,5211
2023-11-02 11:01:18,6031
2023-11-02 12:00:47,8198
2023-11-02 13:02:21,11086
2023-11-02 14:01:28,13646
2023-11-02 15:00:52,13487
2023-11-02 16:00:56,10293
2023-11-02 17:01:32,7332
2023-11-02 18:01:55,5973
2023-11-02 19:01:03,5197
2023-11-02 20:01:33,4983
2023-11-02 21:01:25,4830
2023-11-02 22:01:34,4848
2023-11-02 23:01:17,4548
2023-11-03 00:01:39,4796
2023-11-03 01:03:19,5665
2023-11-03 02:01:50,6576
2023-11-03 03:01:53,7030
2023-11-03 04:01:15,6687
2023-11-03 05:00:39,6766
2023-11-03 06:01:43,5753
2023-11-03 07:01:30,5361
2023-11-03 08:01:43,5199
2023-11-03 09:01:31,5014
2023-11-03 10:01:38,5043
2023-11-03 11:01:23,5915
2023-11-03 12:01:50,7708
2023-11-03 13:00:54,10336
2023-11-03 14:01:31,12286
2023-11-03 15:01:51,13004
2023-11-03 16:01:43,11379
2023-11-03 17:01:43,8650
2023-11-03 18:00:35,6723
2023-11-03 19:00:51,5328
2023-11-03 20:00:45,4964
2023-11-03 21:01:23,4953
2023-11-03 22:01:10,4788
2023-11-03 23:01:21,4760
2023-11-04 00:01:12,4656
2023-11-04 01:02:25,5590
2023-11-04 02:00:41,6873
2023-11-04 03:01:28,8372
2023-11-04 04:00:55,8968
2023-11-04 05:01:32,8719
2023-11-04 06:01:23,8565
2023-11-04 07:01:07,8332
2023-11-04 08:00:50,8026
2023-11-04 09:01:39,7497
2023-11-04 10:01:12,6841
2023-11-04 11:00:58,7179
2023-11-04 12:01:26,8947
2023-11-04 13:01:49,11342
2023-11-04 14:01:19,13360
2023-11-04 15:00:42,13605
2023-11-04 16:01:15,11974
2023-11-04 17:01:24,9321
2023-11-04 18:01:37,7409
2023-11-04 19:01:52,6189
2023-11-04 20:01:00,5869
2023-11-04 21:01:53,5651
2023-11-04 22:01:57,5516
2023-11-04 23:01:41,5089
2023-11-05 00:01:31,5146
2023-11-05 01:01:17,5618
2023-11-05 02:02:02,6664
2023-11-05 03:01:04,7958
2023-11-05 04:01:58,8724
2023-11-05 05:01:02,9078
2023-11-05 06:01:53,9225
2023-11-05 07:01:54,8937
2023-11-05 08:01:07,8816
2023-11-05 09:00:58,8091
2023-11-05 10:00:54,7297
2023-11-05 11:01:11,7472
2023-11-05 12:00:38,9268
2023-11-05 13:01:00,11632
2023-11-05 14:01:47,12966
2023-11-05 15:01:43,12243
2023-11-05 16:01:52,9427
2023-11-05 17:01:53,6925
2023-11-05 18:01:55,5704
2023-11-05 19:01:52,5001
2023-11-05 20:02:11,5162
2023-11-05 21:02:17,5184
2023-11-05 22:02:00,4829
2023-11-05 23:01:51,4497
2023-11-06 00:01:54,4504
2023-11-06 01:01:38,4893
2023-11-06 02:01:33,5543
2023-11-06 03:03:02,6226
2023-11-06 04:01:40,6219
2023-11-06 05:02:01,6017
2023-11-06 06:03:04,5220
2023-11-06 07:01:33,4464
2023-11-06 08:01:44,4190
2023-11-06 09:00:53,4292
2023-11-06 10:01:28,4281
2023-11-06 11:01:36,4908
2023-11-06 12:01:26,6542
2023-11-06 13:01:07,8972
2023-11-06 14:01:44,10605
2023-11-06 15:00:43,10043
2023-11-06 16:00:40,7368
2023-11-06 17:00:57,5204
2023-11-06 18:01:49,3940
2023-11-06 19:01:12,3459
2023-11-06 20:01:01,3566
2023-11-06 21:01:46,3365
2023-11-06 22:01:32,3254
2023-11-06 23:00:59,2924
2023-11-07 00:00:47,3023
2023-11-07 01:01:00,3609
2023-11-07 02:01:44,4371
2023-11-07 03:02:22,5231
2023-11-07 04:00:52,5089
2023-11-07 05:01:33,5394
2023-11-07 06:01:04,4661
2023-11-07 07:01:07,4016
2023-11-07 08:00:41,3900
2023-11-07 09:00:49,3919
2023-11-07 10:01:42,3855
2023-11-07 11:00:38,4434
2023-11-07 12:01:43,6031
2023-11-07 13:01:05,8107
2023-11-07 14:01:36,9686
2023-11-07 15:00:45,9341
2023-11-07 16:01:19,6663
2023-11-07 17:01:02,4641
2023-11-07 18:01:07,3827
2023-11-07 19:00:38,3344
2023-11-07 20:00:52,3209
2023-11-07 21:01:15,3198
2023-11-07 22:01:22,2941
2023-11-07 23:01:10,2834
2023-11-08 00:02:02,2864
2023-11-08 01:01:41,3511
2023-11-08 02:02:38,4355
2023-11-08 03:02:05,4719
2023-11-08 04:01:32,4718
2023-11-08 05:01:13,4901
2023-11-08 06:01:09,4453
2023-11-08 07:00:53,3956
2023-11-08 08:01:07,3757
2023-11-08 09:02:32,3530
2023-11-08 10:01:09,3544
2023-11-08 11:01:04,3973
2023-11-08 12:01:11,5240
2023-11-08 13:01:03,7477
2023-11-08 14:01:20,9142
2023-11-08 15:00:51,8845
2023-11-08 16:01:07,6435
2023-11-08 17:00:58,4547
2023-11-08 18:00:58,3803
2023-11-08 19:00:59,3454
2023-11-08 20:01:00,3286
2023-11-08 21:00:43,3115
2023-11-08 22:01:13,2837
2023-11-08 23:00:29,2709
2023-11-09 00:00:35,2723
2023-11-09 01:03:01,3242
2023-11-09 02:02:20,3888
2023-11-09 03:02:29,4660
2023-11-09 04:03:03,4725
2023-11-09 05:00:20,4803
2023-11-09 06:01:53,4175
2023-11-09 07:01:11,3840
2023-11-09 08:01:06,3619
2023-11-09 09:01:09,3482
2023-11-09 10:01:44,3542
2023-11-09 11:01:01,3981
2023-11-09 12:01:30,5369
2023-11-09 13:01:54,7134
2023-11-09 14:01:00,8553
2023-11-09 15:00:59,8446
2023-11-09 16:01:04,6239
2023-11-09 17:00:45,4364
2023-11-09 18:00:56,3546
2023-11-09 19:01:37,3151
2023-11-09 20:01:31,3026
2023-11-09 21:01:05,3090
2023-11-09 22:01:12,2759
2023-11-09 23:00:53,2499
2023-11-10 00:01:17,2508
2023-11-10 01:02:38,3012
2023-11-10 02:02:45,3629
2023-11-10 03:01:58,4444
2023-11-10 04:02:31,4893
2023-11-10 05:01:20,4875
2023-11-10 06:00:59,4247
2023-11-10 07:01:11,3911
2023-11-10 08:01:43,3755
2023-11-10 09:00:41,3762
2023-11-10 10:02:01,3642
2023-11-10 11:01:28,4140
2023-11-10 12:01:36,5591
2023-11-10 13:01:53,7444
2023-11-10 14:01:47,9121
2023-11-10 15:00:51,9433
2023-11-10 16:00:41,7657
2023-11-10 17:00:29,5877
2023-11-10 18:01:05,4619
2023-11-10 19:00:59,4021
2023-11-10 20:02:03,3878
2023-11-10 21:02:17,3816
2023-11-10 22:01:18,3717
2023-11-10 23:01:10,3500
2023-11-11 00:02:04,3436
2023-11-11 01:02:11,3790
2023-11-11 02:01:00,4749
2023-11-11 03:02:03,5584
2023-11-11 04:02:07,6163
2023-11-11 05:02:02,6619
2023-11-11 06:01:27,6663
2023-11-11 07:00:41,6647
2023-11-11 08:00:40,6292
2023-11-11 09:00:45,5541
2023-11-11 10:00:53,5222
2023-11-11 11:00:37,5291
2023-11-11 12:01:05,6281
2023-11-11 13:00:41,8005
2023-11-11 14:01:54,9547
2023-11-11 15:01:26,9778
2023-11-11 16:01:01,8319
2023-11-11 17:01:40,6829
2023-11-11 18:01:51,5409
2023-11-11 19:01:05,4629
2023-11-11 20:02:01,3251
2023-11-11 21:01:59,4340
2023-11-11 22:01:57,4165
2023-11-11 23:01:28,3794
2023-11-12 00:03:11,3617
2023-11-12 01:01:58,3810
2023-11-12 02:01:21,4590
2023-11-12 03:01:17,5550
2023-11-12 04:02:57,6201
2023-11-12 05:01:46,6567
2023-11-12 06:01:23,6981
2023-11-12 07:01:11,6967
2023-11-12 08:01:20,6723
2023-11-12 09:01:18,6063
2023-11-12 10:01:23,5338
2023-11-12 11:01:51,5318
2023-11-12 12:01:51,6516
2023-11-12 13:01:49,8205
2023-11-12 14:01:04,9486
2023-11-12 15:01:04,8731
2023-11-12 16:01:27,6652
2023-11-12 17:01:58,5010
2023-11-12 18:04:02,3989
2023-11-12 19:01:59,3874
2023-11-12 20:02:00,4021
2023-11-12 21:01:59,3912
2023-11-12 22:01:58,3748
2023-11-12 23:02:00,3261
2023-11-13 00:01:07,3024
2023-11-13 01:01:59,3573
2023-11-13 02:01:57,4039
2023-11-13 03:01:06,4444
2023-11-13 04:02:42,4630
2023-11-13 05:02:08,4859
2023-11-13 06:02:50,4233
2023-11-13 07:01:40,3558
2023-11-13 08:01:54,3238
2023-11-13 09:01:48,3306
2023-11-13 10:00:57,3408
2023-11-13 11:01:06,3787
2023-11-13 12:01:31,5035
2023-11-13 13:00:37,6913
2023-11-13 14:01:45,8094
2023-11-13 15:01:25,7451
2023-11-13 16:00:59,5564
2023-11-13 17:00:55,3945
2023-11-13 18:01:51,3200
2023-11-13 19:01:02,2869
2023-11-13 20:01:16,2809
2023-11-13 21:01:36,2807
2023-11-13 22:00:57,2743
2023-11-13 23:01:53,2356
2023-11-14 00:01:53,2407
2023-11-14 01:01:49,2889
2023-11-14 02:01:57,3554
2023-11-14 03:03:15,4004
2023-11-14 04:01:15,4120
2023-11-14 05:00:59,4154
2023-11-14 06:01:08,3515
2023-11-14 07:01:15,3208
2023-11-14 08:00:59,3185
2023-11-14 09:01:57,3207
2023-11-14 10:00:49,3231
2023-11-14 11:00:44,3629
2023-11-14 12:01:12,4789
2023-11-14 13:01:31,6434
2023-11-14 14:01:05,7898
2023-11-14 15:00:51,7434
2023-11-14 16:01:55,5424
2023-11-14 17:01:03,3838
2023-11-14 18:01:38,3133
2023-11-14 19:01:27,2691
2023-11-14 20:01:44,2718
2023-11-14 21:01:51,2594
2023-11-14 22:01:21,2478
2023-11-14 23:01:22,2259
2023-11-15 00:02:05,2293
2023-11-15 01:01:47,2593
2023-11-15 02:01:12,3195
2023-11-15 03:00:53,3654
2023-11-15 04:01:29,3790
2023-11-15 05:01:35,3950
2023-11-15 06:01:08,3462
2023-11-15 07:01:56,3052
2023-11-15 08:01:15,2891
2023-11-15 09:01:41,2909
2023-11-15 10:02:06,2994
2023-11-15 11:00:58,3480
2023-11-15 12:00:51,4558
2023-11-15 13:01:33,6240
2023-11-15 14:01:05,7489
2023-11-15 15:01:26,7040
2023-11-15 16:00:35,5129
2023-11-15 17:01:01,3609
2023-11-15 18:01:09,2897
2023-11-15 19:01:29,2635
2023-11-15 20:01:32,2456
2023-11-15 21:01:56,2471
2023-11-15 22:00:07,2302
2023-11-15 23:02:31,2190
2023-11-16 00:02:15,2231
2023-11-16 01:02:05,2605
2023-11-16 02:02:25,3232
2023-11-16 03:01:08,3693
2023-11-16 04:01:09,3606
2023-11-16 05:01:12,3739
2023-11-16 06:02:05,3295
2023-11-16 07:01:50,2928
2023-11-16 08:00:56,2714
2023-11-16 09:01:17,2849
2023-11-16 10:01:50,2886
2023-11-16 11:00:50,3514
2023-11-16 12:02:17,4576
2023-11-16 13:00:48,5623
2023-11-16 14:01:20,6872
2023-11-16 15:00:36,6650
2023-11-16 16:01:12,4920
2023-11-16 17:01:08,3567
2023-10-18 00:00:00,19789
2023-11-16 18:01:38,2875
2023-11-16 19:01:10,2507
2023-11-16 20:02:07,2428
2023-11-16 21:01:45,2512
2023-11-16 22:02:20,2280
2023-11-16 23:02:17,2131
2023-11-17 00:01:30,2153
2023-11-17 01:02:00,2406
2023-11-17 02:02:15,2906
2023-11-17 03:02:22,3371
2023-11-17 04:02:45,3678
2023-11-17 05:01:19,3800
2023-11-17 06:01:13,3450
2023-11-17 07:01:10,3083
2023-11-17 08:00:57,3050
2023-11-17 09:01:16,3013
2023-11-17 10:01:58,3179
2023-11-17 11:00:47,3450
2023-11-17 12:01:01,4625
2023-11-17 13:01:10,6352
2023-11-17 14:01:49,7701
2023-11-17 15:00:47,7788
2023-11-17 16:00:34,6398
2023-11-17 17:01:38,4664
2023-11-17 18:01:08,3551
2023-11-17 19:01:12,3146
2023-11-17 20:01:54,2907
2023-11-17 21:02:08,2979
2023-11-17 22:02:07,3052
2023-11-17 23:01:44,2782
2023-10-19 00:00:00,18413
2023-11-18 00:01:01,2668
2023-11-18 01:01:24,2813
2023-11-18 02:02:05,3793
2023-11-18 03:01:29,4750
2023-11-18 04:02:30,5123
2023-11-18 05:01:51,5434
2023-11-18 06:01:49,5824
2023-11-18 07:01:57,5296
2023-11-18 08:01:41,4958
2023-11-18 09:01:12,4914
2023-11-18 10:01:05,4347
2023-11-18 11:01:05,4674
2023-11-18 12:00:47,5608
2023-11-18 13:00:56,7040
2023-11-18 14:02:10,8295
2023-11-18 15:01:31,8239
2023-11-18 16:01:11,7131
2023-11-18 17:01:49,5629
2023-11-18 18:02:07,4358
2023-11-18 19:02:34,3841
2023-11-18 20:02:05,3624
2023-11-18 21:02:07,3705
2023-11-18 22:02:09,3497
2023-11-18 23:02:07,3407
2023-10-20 00:00:00,19351
2023-11-19 00:02:04,3101
2023-11-19 01:03:09,3158
2023-11-19 02:02:21,3838
2023-11-19 03:01:42,4482
2023-11-19 04:02:15,5162
2023-11-19 05:01:28,5725
2023-11-19 06:01:19,5821
2023-11-19 07:01:26,5819
2023-11-19 08:02:08,5340
2023-11-19 09:01:45,4771
2023-11-19 10:01:33,4299
2023-11-19 11:02:06,4175
2023-11-19 12:02:09,5505
2023-11-19 13:02:05,6863
2023-11-19 14:03:11,7744
2023-11-19 15:02:00,7126
2023-11-19 16:02:01,5344
2023-11-19 17:02:06,4145
2023-11-19 18:01:43,3549
2023-11-19 19:02:08,3323
2023-11-19 20:01:52,3254
2023-11-19 21:02:17,3239
2023-11-19 22:02:19,3048
2023-11-19 23:01:09,2792
2023-10-21 00:00:00,20193
2023-11-20 00:02:11,2716
2023-11-20 01:02:10,2969
2023-11-20 02:02:08,3327
2023-11-20 03:02:19,3842
2023-11-20 04:01:23,4009
2023-11-20 05:01:31,4119
2023-11-20 06:01:35,3534
2023-11-20 07:01:40,3104
2023-11-20 08:01:14,2783
2023-11-20 09:01:37,2782
2023-11-20 10:01:14,2789
2023-11-20 11:00:48,3243
2023-11-20 12:00:45,4295
2023-11-20 13:01:15,5688
2023-11-20 14:01:06,6834
2023-11-20 15:02:02,6294
2023-11-20 16:01:12,4833
2023-11-20 17:01:06,3967
2023-11-20 18:01:24,3256
2023-11-20 19:01:51,2916
2023-11-20 20:02:08,2780
2023-11-20 21:01:30,2636
2023-11-20 22:02:13,2380
2023-11-20 23:02:03,2204
2023-10-22 00:00:00,18440
2023-11-21 00:01:09,2168
2023-11-21 01:01:00,2376
2023-11-21 02:02:11,2793
2023-11-21 03:01:38,3274
2023-11-21 04:01:56,3323
2023-11-21 05:01:18,3517
2023-11-21 06:01:51,3115
2023-10-23 00:00:00,16406
2023-10-24 00:00:00,15354
2023-10-25 00:00:00,13827
2023-10-26 00:00:00,13302
2023-10-27 00:00:00,14387
2023-10-28 00:00:00,15111
2023-10-29 00:00:00,13767
2023-11-21 07:01:31,2847
2023-11-21 08:01:29,2632
2023-11-21 09:01:09,2624
